,week_start,region,avg_temp,google_trend_score,marketing_spend,store_visits,holiday_flag,sales,quarter
286,23-06-2024,South,36.54736448,61.47786505,14.58999783,136.6667092,0,617.3500192,2024Q2
287,30-06-2024,South,35.40024033,63.29017157,75.62032723,147.7869839,0,630.8026115,2024Q2
288,7/7/2024,South,34.91286732,79.84541305,65.47077998,146.6005272,1,629.0575961,2024Q3
289,14-07-2024,South,27.98175768,55.67316131,56.07882467,169.9902194,0,611.2895655,2024Q3
290,21-07-2024,South,30.95760482,73.61857206,56.87985694,148.2724158,0,618.2863053,2024Q3
291,28-07-2024,South,32.14153549,67.19283602,65.06736819,164.4206824,0,674.9036687,2024Q3
292,4/8/2024,South,25.97314086,78.94663509,49.73884331,153.98398,0,614.8922352,2024Q3
293,11/8/2024,South,35.69939281,89.75672601,41.00740288,121.2520201,0,605.5181035,2024Q3
294,18-08-2024,South,27.50818804,84.89032808,53.43123601,140.5331978,1,635.1488148,2024Q3
295,25-08-2024,South,28.16587794,64.12362776,23.32195765,160.9568408,0,615.4367367,2024Q3
296,1/9/2024,South,22.40775528,88.65779399,39.08497572,170.5228774,1,623.5809045,2024Q3
297,8/9/2024,South,31.62179641,52.31440313,64.40342534,132.0686272,0,612.3588693,2024Q3
298,15-09-2024,South,27.98966628,77.86397016,30.10667702,156.6162891,0,632.4960163,2024Q3
299,22-09-2024,South,39.694645,54.99503013,26.51801185,140.5097352,1,587.816087,2024Q3
300,29-09-2024,South,33.61805294,80.01191172,15.75820216,155.6710863,1,637.8069799,2024Q3
301,6/10/2024,South,39.49940967,68.0104938,20.58232517,154.727922,0,594.6431071,2024Q4
302,13-10-2024,South,31.26468407,69.04830904,36.53989942,127.6936535,0,618.2330966,2024Q4
303,20-10-2024,South,30.9524984,80.64177726,31.94011016,154.4054976,0,631.5475083,2024Q4
304,27-10-2024,South,34.44331377,62.09866851,54.33305147,136.1187938,0,613.2176155,2024Q4
305,3/11/2024,South,39.19091838,66.64801026,34.78382542,139.9894761,0,588.627842,2024Q4
306,10/11/2024,South,21.96811497,81.68851051,63.51710444,140.5884078,0,631.8591025,2024Q4
307,17-11-2024,South,38.55306686,68.43326172,39.99233895,143.2658811,0,617.1462256,2024Q4
308,24-11-2024,South,31.73765188,87.45263152,49.62246308,163.2797664,1,656.1194959,2024Q4
309,1/12/2024,South,35.00523046,29.45151561,58.91027467,116.6966775,0,544.1074488,2024Q4
310,8/12/2024,South,34.42901569,73.45014286,88.55799915,137.7408549,0,652.5103623,2024Q4
311,15-12-2024,South,33.71063746,71.13150458,15.56752712,134.9883204,0,592.2890107,2024Q4
312,22-12-2024,South,32.1211713,72.15008751,78.37621267,160.9174411,0,632.9884,2024Q4
313,29-12-2024,South,30.97303728,58.86294121,23.59954978,124.9748442,0,600.1829762,2024Q4
314,2/1/2022,East,36.07510154,62.4008424,-0.348662048,109.3815861,0,492.7215975,2022Q1
315,9/1/2022,East,36.54602509,74.46881598,56.9800147,143.9821798,0,494.1082134,2022Q1
316,16-01-2022,East,16.55354292,49.85643403,40.77760087,145.8894329,1,497.2973666,2022Q1
317,23-01-2022,East,20.60457297,63.46254489,54.93193008,138.3145758,0,501.9176353,2022Q1
318,30-01-2022,East,30.36397639,59.35974568,61.52412818,153.5181589,0,515.6394248,2022Q1
319,6/2/2022,East,27.20455254,80.31794991,64.07395792,147.3188392,0,549.3863212,2022Q1
320,13-02-2022,East,24.1155082,86.28390515,60.49914225,142.9625308,0,529.9264622,2022Q1
321,20-02-2022,East,26.00518174,87.0172078,41.2370075,178.4871802,0,535.2662335,2022Q1
322,27-02-2022,East,21.62652194,83.70392188,35.41425049,149.0368575,0,514.4665787,2022Q1
323,6/3/2022,East,17.77858085,89.97218211,74.09063582,179.035702,1,545.8115707,2022Q1
324,13-03-2022,East,23.91138849,83.7631781,10.30202396,167.3115266,0,539.4648895,2022Q1
325,20-03-2022,East,18.62897426,61.44781181,72.07910843,165.1768126,0,509.1447956,2022Q1
326,27-03-2022,East,27.33559443,64.96906416,45.1544725,138.9946006,0,522.9611124,2022Q1
327,3/4/2022,East,27.35835808,61.57171505,33.42789561,170.333814,0,507.8497817,2022Q2
328,10/4/2022,East,19.45210535,64.81585728,87.86867876,196.2889916,0,530.6508462,2022Q2
329,17-04-2022,East,20.90587881,73.41479924,17.39101826,159.2902083,0,500.8378672,2022Q2
330,24-04-2022,East,28.55486312,71.6675824,89.64290056,184.2975461,0,547.3190829,2022Q2
331,1/5/2022,East,20.68373099,68.28568067,55.70861175,143.0566494,0,517.9664878,2022Q2
332,8/5/2022,East,14.1326258,63.34572543,36.30737816,138.3944072,1,459.1075251,2022Q2
333,15-05-2022,East,9.827843976,30.64317647,33.07170649,122.1507784,0,429.3377916,2022Q2
334,22-05-2022,East,12.47314788,74.9475993,109.2897153,132.2476606,0,508.1354862,2022Q2
335,29-05-2022,East,16.56459509,85.93351496,46.33196059,139.3322368,0,512.3589215,2022Q2
336,5/6/2022,East,12.19720247,81.19389561,58.06386969,171.1128328,0,511.3883008,2022Q2
337,12/6/2022,East,17.49462237,79.46584777,40.46444867,134.2945196,0,513.2527837,2022Q2
338,19-06-2022,East,18.67138236,91.60110275,38.51579023,160.3282878,1,535.8703135,2022Q2
339,26-06-2022,East,21.89995046,73.86943242,30.81413417,117.7691083,0,512.0565921,2022Q2
340,3/7/2022,East,15.25029465,71.13508441,42.76709445,173.6394452,0,490.6683309,2022Q3
341,10/7/2022,East,20.20213006,69.21970467,81.62517217,149.6808697,0,488.442818,2022Q3
342,17-07-2022,East,7.295888689,99.04583954,62.44850275,164.8239185,0,512.3167184,2022Q3
343,24-07-2022,East,22.14856395,37.00583922,12.20516198,143.7067536,1,503.9952316,2022Q3
344,31-07-2022,East,21.14142747,69.88406167,17.65983587,152.920333,0,486.5554442,2022Q3
345,7/8/2022,East,14.05056318,80.84044014,27.07230507,179.4308267,0,513.5622056,2022Q3
346,14-08-2022,East,16.30204719,85.21157397,47.60159297,178.0147221,0,540.5022314,2022Q3
347,21-08-2022,East,9.923051626,72.7087481,45.41966685,136.1497604,0,476.3337161,2022Q3
348,28-08-2022,East,13.28120402,84.62576643,51.17660755,124.7106382,0,513.1292865,2022Q3
349,4/9/2022,East,24.70442363,75.85919767,57.00409855,147.2837066,0,503.2762033,2022Q3
350,11/9/2022,East,26.8691989,88.53567609,49.17975395,149.0181093,0,530.8650069,2022Q3
351,18-09-2022,East,16.70419716,87.25444039,45.88743505,130.6447866,0,504.8711809,2022Q3
352,25-09-2022,East,17.15476445,49.25699534,26.0387593,138.5900766,0,467.9248066,2022Q3
353,2/10/2022,East,27.62884876,73.28847502,65.78539725,156.180853,0,574.6244671,2022Q4
354,9/10/2022,East,14.63109373,54.48848216,50.54833346,111.2812007,0,463.6836813,2022Q4
355,16-10-2022,East,22.99219147,53.1540916,33.80608545,118.8738433,0,497.1168183,2022Q4
356,23-10-2022,East,24.94772201,83.95384234,58.34970529,156.7829007,0,508.8012885,2022Q4
357,30-10-2022,East,16.99663651,72.77351225,20.08613818,143.5187238,1,509.893031,2022Q4
358,6/11/2022,East,19.21352276,79.6187559,53.83588201,148.0320426,0,524.5735645,2022Q4
359,13-11-2022,East,20.77622635,76.92268608,60.58450669,144.3613728,1,512.0940751,2022Q4
360,20-11-2022,East,15.94044075,57.54617216,51.0138722,126.9162044,1,476.840467,2022Q4
361,27-11-2022,East,7.81251483,69.94738012,24.91927318,154.7037853,0,461.5923059,2022Q4
362,4/12/2022,East,22.01688366,57.49247225,39.62493081,141.5825189,0,521.0473689,2022Q4
363,11/12/2022,East,15.64860978,84.00675869,39.94669356,162.5553361,0,529.0160239,2022Q4
364,18-12-2022,East,24.71020351,67.53375339,55.05021699,135.9644529,1,521.7293851,2022Q4
365,25-12-2022,East,17.62059846,100,28.94746747,170.8207717,0,536.714374,2022Q4
366,1/1/2023,East,13.51926572,71.52035067,28.35265322,153.2589353,1,497.4586113,2023Q1
367,8/1/2023,East,25.69151542,57.11368086,75.11208916,139.7557606,0,523.8312068,2023Q1
368,15-01-2023,East,29.88313563,61.73633226,18.46957529,129.6340576,0,499.9491417,2023Q1
369,22-01-2023,East,20.95027716,47.12941825,26.47485175,124.945357,0,453.6528684,2023Q1
370,29-01-2023,East,28.70837727,57.64961193,67.22154894,123.8718844,0,544.5826561,2023Q1
371,5/2/2023,East,25.50418897,85.41516512,58.30268928,162.1660932,1,579.5725981,2023Q1
372,12/2/2023,East,9.133357769,81.83445033,47.19403469,144.3930848,1,490.9034303,2023Q1
373,19-02-2023,East,21.04952169,60.70098719,105.6326592,154.065937,0,515.7912453,2023Q1
374,26-02-2023,East,34.88504912,76.49465024,75.03003519,182.9770196,0,562.4753091,2023Q1
375,5/3/2023,East,13.93641136,82.49348993,63.89031439,147.1187086,0,515.501645,2023Q1
376,12/3/2023,East,20.14967548,75.66591493,81.8074415,161.9576024,1,552.1505436,2023Q1
377,19-03-2023,East,13.70830768,59.41861528,60.95573108,158.6181981,1,509.9648632,2023Q1
378,26-03-2023,East,9.00304651,69.76521908,57.91232383,138.3069963,0,460.8642535,2023Q1
379,2/4/2023,East,28.76549037,79.81981244,63.69305552,156.8745433,0,573.2225985,2023Q2
380,9/4/2023,East,36.02263243,46.64854981,58.77492947,151.9278507,1,497.2670039,2023Q2
381,16-04-2023,East,22.81975205,70.15262606,63.40826383,172.0065232,0,515.1265606,2023Q2
382,23-04-2023,East,19.79395688,100,70.2840689,162.3674563,0,540.3877083,2023Q2
383,30-04-2023,East,9.576997514,57.66352634,85.19373699,133.3210916,1,497.8288635,2023Q2
384,7/5/2023,East,19.35436057,76.02738781,66.38296373,159.2218082,0,516.7971165,2023Q2
385,14-05-2023,East,9.180449022,78.43474931,65.83037644,169.449043,0,502.0067059,2023Q2
386,21-05-2023,East,26.26204375,38.25004359,46.83222348,135.5205534,0,484.0832148,2023Q2
387,28-05-2023,East,25.32538749,61.64079549,26.54389008,188.5673426,0,507.5845478,2023Q2
388,4/6/2023,East,14.88248315,73.62904554,20.55329145,134.5870644,0,451.40527,2023Q2
389,11/6/2023,East,31.27120071,57.94041402,68.46781126,126.3819281,0,528.8963522,2023Q2
390,18-06-2023,East,23.44257432,95.53082731,15.90433891,139.5215928,1,525.0152021,2023Q2
391,25-06-2023,East,12.22543463,91.30385399,40.51105465,132.4735099,0,493.3141466,2023Q2
392,2/7/2023,East,25.22270691,45.62446046,51.84359019,128.432573,0,504.0944483,2023Q3
393,9/7/2023,East,17.44245906,56.44984771,47.01012414,151.1184743,0,500.3182902,2023Q3
394,16-07-2023,East,20.44225459,89.65577053,35.51701118,151.1991437,0,518.7981133,2023Q3
395,23-07-2023,East,24.66316246,95.03843132,95.14212379,156.8003182,0,560.9724273,2023Q3
396,30-07-2023,East,13.93505572,79.68423211,65.25240166,150.4547045,0,493.4486957,2023Q3
397,6/8/2023,East,13.23969809,82.17910493,71.07597295,177.545469,0,510.3418012,2023Q3
398,13-08-2023,East,14.02242204,56.14711912,36.19658703,122.9519943,1,445.6689892,2023Q3
399,20-08-2023,East,16.75045232,73.80791814,73.89358243,146.3802439,0,491.0833509,2023Q3
400,27-08-2023,East,20.93280064,43.76169935,57.27574927,112.4059936,0,480.3239735,2023Q3
401,3/9/2023,East,18.97560352,56.13254186,47.74877657,159.4666755,0,502.5680275,2023Q3
402,10/9/2023,East,11.5596651,67.28490792,35.16103703,143.9803851,0,466.7787283,2023Q3
403,17-09-2023,East,26.59566706,64.47662087,31.0959672,124.3265154,0,511.6705527,2023Q3
404,24-09-2023,East,25.16161195,87.11699097,72.75561113,125.9591079,0,551.3557191,2023Q3
405,1/10/2023,East,-3.70769633,81.9121009,35.59490797,151.915855,0,438.1944222,2023Q4
406,8/10/2023,East,20.37744298,100,46.20110836,186.8774073,0,523.7561006,2023Q4
407,15-10-2023,East,15.41537827,54.44573491,39.3264602,137.8956198,0,475.9973677,2023Q4
408,22-10-2023,East,9.575949183,85.22378474,40.77942726,171.0603954,0,503.0626941,2023Q4
409,29-10-2023,East,18.71766058,49.81772746,54.78662992,129.9814682,0,473.0961958,2023Q4
410,5/11/2023,East,11.41187126,63.48032365,55.29636254,140.7391217,0,477.9480024,2023Q4
411,12/11/2023,East,26.63685007,59.07182467,16.95372294,129.2389072,0,489.6600312,2023Q4
412,19-11-2023,East,21.15320651,69.39222475,57.38728773,159.0008704,0,527.7622299,2023Q4
413,26-11-2023,East,24.62995949,76.36709641,40.95748321,152.4487563,0,524.8601439,2023Q4
414,3/12/2023,East,22.7171918,70.58090531,18.5985798,142.6001306,0,504.9398506,2023Q4
415,10/12/2023,East,9.892772958,72.60514969,32.4272073,168.3726604,0,485.465581,2023Q4
416,17-12-2023,East,33.10223473,77.33883875,53.32063936,133.3327306,0,553.7125629,2023Q4
417,24-12-2023,East,15.6048175,56.7106853,46.97114853,168.4368317,0,504.0583449,2023Q4
418,31-12-2023,East,27.05357445,39.90804695,88.97341915,129.3709862,0,481.7477081,2023Q4
419,7/1/2024,East,21.18609282,67.9916661,31.06577733,120.7686342,1,502.2618805,2024Q1
420,14-01-2024,East,9.888378641,91.45519898,55.23427287,149.2612324,0,497.0734145,2024Q1
421,21-01-2024,East,25.05811951,81.36858094,82.72819202,144.7589369,0,549.9309483,2024Q1
422,28-01-2024,East,31.89742692,69.79425851,69.20820897,143.8964041,0,540.1089175,2024Q1
423,4/2/2024,East,22.08499266,70.81031089,82.61396392,155.8857237,0,504.7640477,2024Q1
424,11/2/2024,East,13.29604226,79.74942349,77.82083719,163.1258769,0,496.0001248,2024Q1
425,18-02-2024,East,6.857899803,76.9049481,30.49413052,118.7700368,0,471.7557522,2024Q1
426,25-02-2024,East,18.10565594,83.38884276,21.68035158,145.2083622,0,507.0906915,2024Q1
427,3/3/2024,East,2.580064167,84.66352048,43.79766487,130.4506593,0,450.7416135,2024Q1
428,10/3/2024,East,25.9737051,64.1675672,79.33675665,144.3949801,0,527.2211893,2024Q1
429,17-03-2024,East,28.90441288,52.69564015,61.98190732,132.7976641,0,536.8125822,2024Q1
430,24-03-2024,East,23.25908812,90.14311319,67.85968883,138.9355725,0,526.6198967,2024Q1
431,31-03-2024,East,19.78600886,59.78573386,41.96436827,149.3451103,0,494.0692291,2024Q1
432,7/4/2024,East,30.41408925,71.27921977,76.10494714,159.0575558,0,548.5795078,2024Q2
433,14-04-2024,East,25.45828847,45.65608629,66.7780355,132.1114282,1,508.3216956,2024Q2
434,21-04-2024,East,16.55075313,78.541214,70.57820342,162.4826679,0,495.7479105,2024Q2
435,28-04-2024,East,14.53621931,58.92196862,37.01364427,129.7432466,0,484.2187272,2024Q2
436,5/5/2024,East,21.99027115,73.26747819,48.0326679,115.1291333,0,463.7347069,2024Q2
437,12/5/2024,East,12.54010198,58.4947371,87.03874504,105.2391881,0,458.8967742,2024Q2
438,19-05-2024,East,20.68923972,86.81106167,43.10514249,166.4752341,0,514.8616954,2024Q2
439,26-05-2024,East,7.521066796,78.58912162,62.6544565,156.5285216,0,471.2735913,2024Q2
440,2/6/2024,East,18.21610713,64.93707571,36.6813568,132.1588569,0,472.6809728,2024Q2
441,9/6/2024,East,11.41962528,76.73034653,84.66703766,154.7135178,0,503.7365353,2024Q2
442,16-06-2024,East,22.66803633,81.86604553,82.18814879,149.6043523,0,542.9084358,2024Q2
443,23-06-2024,East,6.290909205,64.61730375,52.33793584,144.7735072,0,465.1760127,2024Q2
444,30-06-2024,East,19.28695624,80.86615707,50.20343803,156.4408479,0,529.0715974,2024Q2
445,7/7/2024,East,27.76151868,78.05973486,75.48163972,160.4091666,0,563.5396165,2024Q3
446,14-07-2024,East,18.16210637,75.46100543,60.31447053,155.1547226,0,528.2932527,2024Q3
447,21-07-2024,East,25.74531513,85.96171275,44.46634453,146.693228,0,530.5683516,2024Q3
448,28-07-2024,East,27.30933762,100,38.11757051,175.8533377,0,562.7377503,2024Q3
449,4/8/2024,East,18.61066439,56.54430354,30.85841563,134.0442852,0,470.5235564,2024Q3
450,11/8/2024,East,24.6455922,76.95499858,50.58235693,149.1059504,0,531.6182285,2024Q3
451,18-08-2024,East,20.0559783,68.99489287,31.08740809,142.9801124,0,493.9311152,2024Q3
452,25-08-2024,East,13.80430204,91.85617938,32.71892796,150.5232285,0,499.2272335,2024Q3
453,1/9/2024,East,24.55813022,74.73603848,47.25802435,168.5125441,0,513.0635275,2024Q3
454,8/9/2024,East,8.376621326,97.29459028,64.7808763,202.8550784,0,542.7217867,2024Q3
455,15-09-2024,East,25.41278025,57.9852881,70.41901627,124.6044161,0,527.666747,2024Q3
456,22-09-2024,East,16.58134125,59.65783263,14.83992914,162.6440387,0,487.30343,2024Q3
457,29-09-2024,East,28.13540552,58.10311982,61.21627373,165.9028182,0,524.3713187,2024Q3
458,6/10/2024,East,11.21264719,75.29690857,60.75141412,154.0789097,1,510.2788757,2024Q4
459,13-10-2024,East,26.02319234,100,68.71624148,161.2566803,0,545.0865773,2024Q4
460,20-10-2024,East,19.42830278,78.15069353,73.26319312,190.0248614,0,527.60167,2024Q4
461,27-10-2024,East,25.13792459,89.46132132,43.43237757,126.9433304,0,521.0765038,2024Q4
462,3/11/2024,East,24.29817953,77.92589218,48.76796374,148.2987055,0,537.1045818,2024Q4
463,10/11/2024,East,25.71437409,63.84047962,32.36721888,112.8942878,0,492.4819392,2024Q4
464,17-11-2024,East,26.86065475,75.33834066,36.25896119,166.2287827,0,562.7441141,2024Q4
465,24-11-2024,East,20.72658027,98.45107273,29.85703992,158.7061561,1,530.5106125,2024Q4
466,1/12/2024,East,37.14621859,52.35545115,23.82350667,113.5461102,1,478.5035512,2024Q4
467,8/12/2024,East,19.74184307,66.45645803,35.89327436,144.0007171,0,504.4214233,2024Q4
468,15-12-2024,East,20.24588669,53.3650496,12.57944423,106.2848562,0,465.2495021,2024Q4
469,22-12-2024,East,15.78119907,83.26363459,72.19065225,159.5761554,0,501.3201545,2024Q4
470,29-12-2024,East,17.79915792,84.37432645,77.79910734,135.1409058,0,476.0499729,2024Q4
471,2/1/2022,West,23.21104552,86.77686467,60.98631289,165.9628422,0,523.2925351,2022Q1
472,9/1/2022,West,39.77078717,62.41379944,30.02721506,159.4372938,1,463.3661842,2022Q1
473,16-01-2022,West,23.61613524,86.69419795,73.94618283,138.4610943,0,503.6326473,2022Q1
474,23-01-2022,West,36.15437257,95.27521418,64.80366607,147.401125,0,514.1876919,2022Q1
475,30-01-2022,West,32.36846568,77.84618506,81.26457533,167.873779,1,524.9843097,2022Q1
476,6/2/2022,West,30.21757334,78.37209272,5.089445913,135.7548237,0,455.6282756,2022Q1
477,13-02-2022,West,32.69399079,72.26665656,71.93675535,124.4346949,0,499.2233119,2022Q1
478,20-02-2022,West,29.63026217,63.22510786,61.38560716,132.5154443,1,493.1234155,2022Q1
479,27-02-2022,West,33.9958941,76.4318596,51.40768061,146.000429,0,489.7585042,2022Q1
480,6/3/2022,West,34.47677715,60.52633406,63.91786502,155.3519002,1,503.7294938,2022Q1
481,13-03-2022,West,29.39943178,67.26368504,49.65758715,148.7093651,1,499.8879537,2022Q1
482,20-03-2022,West,28.97070285,58.8013248,56.17393491,117.4061749,0,442.9752373,2022Q1
483,27-03-2022,West,27.68592157,60.80958031,80.96498989,131.373766,0,469.2640132,2022Q1
484,3/4/2022,West,26.15001967,50.55825004,50.87758345,138.176041,0,456.5568871,2022Q2
485,10/4/2022,West,31.66032625,83.21775015,52.32225762,123.3018326,0,485.6892516,2022Q2
486,17-04-2022,West,28.20185164,74.51661009,63.3861085,190.3310317,0,496.0045076,2022Q2
487,24-04-2022,West,33.90681111,57.30030627,58.85701681,112.1350527,1,455.9374151,2022Q2
488,1/5/2022,West,29.41617042,60.46663238,93.63158729,144.1409922,0,512.7238933,2022Q2
489,8/5/2022,West,33.40845345,63.78818248,74.34764323,165.1214179,1,501.722515,2022Q2
490,15-05-2022,West,28.60558303,82.67736957,56.50716381,131.5622698,0,443.820593,2022Q2
491,22-05-2022,West,22.65538268,63.63326945,77.34773135,143.1893457,0,488.4882307,2022Q2
492,29-05-2022,West,37.81444384,65.89010377,50.81296788,138.6100725,1,471.7469334,2022Q2
493,5/6/2022,West,23.72446125,64.73205697,108.3407165,135.5351394,0,492.1396649,2022Q2
494,12/6/2022,West,37.38467213,52.48330673,57.88156015,121.3584275,0,433.2465563,2022Q2
495,19-06-2022,West,26.42475909,76.6297901,43.78544711,152.7777062,1,491.2399768,2022Q2
496,26-06-2022,West,24.47568603,73.30812141,75.56454985,144.0690252,0,487.520029,2022Q2
497,3/7/2022,West,25.77550773,76.02340913,59.3663117,157.684953,0,479.1300625,2022Q3
498,10/7/2022,West,32.04303654,65.38287293,32.02291723,125.7958061,0,472.124739,2022Q3
499,17-07-2022,West,31.87608479,90.31028714,61.38466201,155.3050516,0,493.9296221,2022Q3
500,24-07-2022,West,29.84470534,56.35474875,27.72382363,123.7054458,0,462.7441118,2022Q3
501,31-07-2022,West,34.44993781,93.86528959,41.23739632,154.5089763,0,482.1589997,2022Q3
502,7/8/2022,West,27.36876072,90.82506667,36.6189163,158.4811514,0,495.0020887,2022Q3
503,14-08-2022,West,24.44998214,100,47.79860588,159.8789277,0,519.9299774,2022Q3
504,21-08-2022,West,19.5794353,95.87044975,36.76594213,159.5983469,0,461.966641,2022Q3
505,28-08-2022,West,28.49251318,73.73768008,23.90029666,129.4299775,0,467.1588758,2022Q3
506,4/9/2022,West,27.74993571,88.85723825,30.438738,155.893171,0,511.7250522,2022Q3
507,11/9/2022,West,24.40862923,81.14289219,42.92722558,139.557014,0,477.3035538,2022Q3
508,18-09-2022,West,30.4903377,89.43807673,25.91393407,161.0769049,0,514.973145,2022Q3
509,25-09-2022,West,30.97922624,80.42531043,10.82841647,124.7944317,1,498.2514984,2022Q3
510,2/10/2022,West,25.55379586,84.32950837,57.52093585,175.7590015,1,496.9359835,2022Q4
511,9/10/2022,West,23.60314752,68.37110544,24.08594219,126.700088,1,441.3114799,2022Q4
512,16-10-2022,West,33.20239898,67.14245341,46.77172239,125.7102003,0,469.1654092,2022Q4
513,23-10-2022,West,32.42439341,45.26449847,40.84744977,161.9363023,0,465.5767174,2022Q4
514,30-10-2022,West,32.33335491,92.81509341,22.16710933,177.0514165,0,507.3754512,2022Q4
515,6/11/2022,West,32.96963367,53.43383084,60.24957051,131.2327019,0,459.1380576,2022Q4
516,13-11-2022,West,36.11541534,66.11718399,49.56499189,134.4163199,0,464.6851908,2022Q4
517,20-11-2022,West,20.74684179,81.70514217,10.87281362,124.8916179,0,448.7372195,2022Q4
518,27-11-2022,West,34.55681361,71.58630687,69.59348609,137.017111,0,510.6264858,2022Q4
519,4/12/2022,West,34.04944661,66.74895228,62.5390441,152.8830285,0,493.0495541,2022Q4
520,11/12/2022,West,24.34898138,100,76.78183223,174.3881413,0,528.6256937,2022Q4
521,18-12-2022,West,40.40382952,43.83503921,59.25173291,132.7782469,0,443.7810194,2022Q4
522,25-12-2022,West,27.93197233,98.31531486,59.92569569,141.110573,0,481.9979876,2022Q4
523,1/1/2023,West,35.1432719,76.443445,58.66777231,117.4906289,0,466.1415949,2023Q1
524,8/1/2023,West,27.08200337,85.57568277,20.81844529,104.4691965,1,463.8531479,2023Q1
525,15-01-2023,West,23.49328237,77.26669908,61.62648254,139.0755125,0,445.7739719,2023Q1
526,22-01-2023,West,30.95211945,76.73828082,43.34991501,147.5557386,0,477.1072806,2023Q1
527,29-01-2023,West,28.43789104,72.40866024,55.71338013,173.1989862,0,513.040392,2023Q1
528,5/2/2023,West,25.18633717,66.9008308,67.88497086,149.382004,0,479.8893861,2023Q1
529,12/2/2023,West,26.84856778,37.22054729,79.50796111,140.5613717,0,469.8694746,2023Q1
530,19-02-2023,West,23.14163151,59.35838496,51.71413356,128.2657164,0,472.9188954,2023Q1
531,26-02-2023,West,36.43298685,67.51707773,44.64214726,137.0313058,1,465.3787739,2023Q1
532,5/3/2023,West,29.53306571,62.06001831,28.56515407,141.5669381,0,481.903445,2023Q1
533,12/3/2023,West,28.72034719,90.55614541,87.93931847,184.8327511,0,527.98031,2023Q1
534,19-03-2023,West,26.33483502,97.27092884,75.21252805,171.9735713,0,526.6499564,2023Q1
535,26-03-2023,West,36.27405972,66.51806022,83.21938855,160.8864254,0,485.600415,2023Q1
536,2/4/2023,West,29.71705756,88.28456185,20.97796272,150.4916925,0,496.9332067,2023Q2
537,9/4/2023,West,29.57195955,92.61450338,46.0840445,175.1442393,1,510.5225648,2023Q2
538,16-04-2023,West,29.35241377,78.69785928,45.57156681,161.2965779,1,510.4368055,2023Q2
539,23-04-2023,West,28.31810668,89.23545211,81.10495929,167.4912437,0,506.1417656,2023Q2
540,30-04-2023,West,32.25301706,41.95275491,35.61888338,123.8530707,0,470.8568866,2023Q2
541,7/5/2023,West,27.62005699,57.39293596,53.73492625,122.4534175,0,470.2870429,2023Q2
542,14-05-2023,West,32.45603833,64.6295593,54.69716347,154.3490096,0,488.1714032,2023Q2
543,21-05-2023,West,27.40012456,64.61851096,55.00077005,140.5731375,0,480.1481217,2023Q2
544,28-05-2023,West,29.55382923,69.43644033,21.0566214,161.3536179,1,469.19704,2023Q2
545,4/6/2023,West,31.70476345,54.70740696,73.33578739,138.3946164,0,490.5507341,2023Q2
546,11/6/2023,West,29.5045285,60.95769016,62.19130788,149.9677695,0,499.4559387,2023Q2
547,18-06-2023,West,27.25625433,40.21808469,40.19269709,138.3079746,0,442.5295143,2023Q2
548,25-06-2023,West,15.4650589,64.37766915,30.43449039,113.8065954,0,426.7134671,2023Q2
549,2/7/2023,West,24.06965384,79.12663104,64.28637872,149.8413722,0,486.1718437,2023Q3
550,9/7/2023,West,24.22818666,43.7225679,40.99615907,132.4313181,0,468.694063,2023Q3
551,16-07-2023,West,25.7024998,77.87785586,24.85070016,151.7599932,1,481.8611804,2023Q3
552,23-07-2023,West,24.98891491,58.71347144,17.11824732,125.259353,0,456.4504318,2023Q3
553,30-07-2023,West,34.86498273,64.3675917,68.99982516,153.2105165,0,472.7664097,2023Q3
554,6/8/2023,West,24.01605677,83.40546534,62.17842993,181.5827217,1,508.0133958,2023Q3
555,13-08-2023,West,20.87007879,50.28781218,78.7018832,113.3432029,0,430.3552929,2023Q3
556,20-08-2023,West,28.13840474,76.55969781,46.21840325,153.9052025,1,522.5248327,2023Q3
557,27-08-2023,West,31.47713643,79.95171594,27.2852307,154.2278987,0,487.8875906,2023Q3
558,3/9/2023,West,34.50199294,76.76837979,64.81531308,133.6766395,0,507.5405865,2023Q3
559,10/9/2023,West,34.58657581,44.19331585,77.20345723,151.3068644,0,457.9214933,2023Q3
560,17-09-2023,West,24.7492963,81.36242724,67.70130471,164.6495181,0,517.0662823,2023Q3
561,24-09-2023,West,31.6271843,65.70747045,-2.224414641,129.2735358,0,468.6561431,2023Q3
562,1/10/2023,West,24.64573791,98.67128631,14.39088858,155.0560182,0,497.0061774,2023Q4
563,8/10/2023,West,30.38572393,94.33289652,79.09575222,151.3893469,0,522.7400455,2023Q4
564,15-10-2023,West,21.65700371,85.88092795,36.83454708,161.8861757,0,469.7040869,2023Q4
565,22-10-2023,West,35.18323415,98.52338883,45.54622505,160.0400909,0,508.2394431,2023Q4
566,29-10-2023,West,31.8380992,72.2213413,23.52407301,130.1321738,0,491.5752078,2023Q4
567,5/11/2023,West,38.67415946,87.47548157,16.85828311,117.5593906,0,467.4258672,2023Q4
568,12/11/2023,West,31.15722961,79.69734307,38.20153977,134.3945631,0,482.2806093,2023Q4
569,19-11-2023,West,31.38361486,50.5373554,28.2116495,131.2838702,1,459.8776466,2023Q4
570,26-11-2023,West,30.39798931,78.31086657,27.08529113,145.0229637,0,512.3653998,2023Q4
571,3/12/2023,West,22.05590762,49.16637743,33.45069951,127.0300278,0,428.7649575,2023Q4
